Source_Name,Region,Asset_Type,trade_dt,Trade_Count
Source_6,Region_4,Asset_Type_1,2022-09-16,46
Source_8,Region_5,Asset_Type_1,2022-05-02,33
Source_2,Region_2,Asset_Type_1,2022-06-30,22
Source_1,Region_1,Asset_Type_2,2021-11-27,21
Source_1,Region_5,Asset_Type_1,2021-10-29,55
Source_10,Region_3,Asset_Type_1,2021-10-17,19
Source_3,Region_2,Asset_Type_3,2023-04-23,1
Source_7,Region_2,Asset_Type_1,2022-07-08,87
Source_1,Region_2,Asset_Type_1,2022-10-03,82
Source_1,Region_1,Asset_Type_1,2023-03-14,11
Source_2,Region_1,Asset_Type_2,2022-04-22,66
Source_5,Region_1,Asset_Type_3,2023-08-18,46
Source_1,Region_2,Asset_Type_3,2023-01-20,59
Source_1,Region_3,Asset_Type_2,2023-08-25,33
Source_9,Region_1,Asset_Type_3,2022-12-17,88
Source_7,Region_3,Asset_Type_1,2023-05-05,80
Source_9,Region_4,Asset_Type_2,2021-10-26,47
Source_5,Region_3,Asset_Type_2,2022-08-22,74
Source_4,Region_3,Asset_Type_2,2022-08-26,89
Source_7,Region_4,Asset_Type_3,2022-09-26,40
Source_5,Region_3,Asset_Type_1,2022-11-04,53
Source_3,Region_4,Asset_Type_2,2022-08-07,81
Source_2,Region_1,Asset_Type_2,2022-03-17,88
Source_3,Region_2,Asset_Type_2,2022-04-22,88
Source_1,Region_2,Asset_Type_3,2023-09-12,24
Source_9,Region_4,Asset_Type_1,2023-02-24,61
Source_8,Region_2,Asset_Type_3,2022-11-22,11
Source_2,Region_5,Asset_Type_1,2022-07-12,39
Source_7,Region_1,Asset_Type_2,2022-12-02,14
Source_1,Region_5,Asset_Type_3,2023-08-05,31
Source_6,Region_5,Asset_Type_2,2023-06-04,36
Source_7,Region_1,Asset_Type_1,2022-05-30,84
Source_3,Region_5,Asset_Type_1,2022-01-21,39
Source_7,Region_4,Asset_Type_1,2022-08-02,94
Source_4,Region_1,Asset_Type_2,2023-05-18,78
Source_5,Region_5,Asset_Type_2,2023-04-12,98
Source_10,Region_3,Asset_Type_3,2023-04-21,54
Source_4,Region_3,Asset_Type_2,2022-09-27,28
Source_2,Region_4,Asset_Type_2,2023-08-16,92
Source_1,Region_2,Asset_Type_1,2023-05-23,7
Source_10,Region_2,Asset_Type_1,2022-03-08,35
Source_6,Region_4,Asset_Type_3,2023-01-13,41
Source_6,Region_4,Asset_Type_3,2022-12-23,25
Source_8,Region_3,Asset_Type_1,2022-06-27,50
Source_8,Region_4,Asset_Type_1,2022-08-11,69
Source_1,Region_2,Asset_Type_1,2021-10-16,26
Source_5,Region_3,Asset_Type_2,2023-08-12,84
Source_2,Region_2,Asset_Type_3,2022-07-04,81
Source_9,Region_4,Asset_Type_2,2022-07-05,21
Source_4,Region_4,Asset_Type_3,2022-11-16,63
Source_10,Region_4,Asset_Type_1,2023-06-15,50
Source_2,Region_3,Asset_Type_3,2023-10-03,19
Source_4,Region_4,Asset_Type_2,2023-01-15,5
Source_3,Region_4,Asset_Type_3,2021-12-05,91
Source_7,Region_5,Asset_Type_3,2023-04-17,81
Source_2,Region_2,Asset_Type_2,2023-01-06,18
Source_1,Region_1,Asset_Type_2,2023-03-07,39
Source_6,Region_3,Asset_Type_3,2022-11-23,100
Source_4,Region_5,Asset_Type_1,2022-02-25,24
Source_4,Region_5,Asset_Type_1,2023-08-30,93
Source_4,Region_4,Asset_Type_3,2022-05-03,98
Source_1,Region_5,Asset_Type_3,2023-01-07,86
Source_7,Region_4,Asset_Type_3,2023-09-14,26
Source_1,Region_2,Asset_Type_1,2023-04-17,69
Source_2,Region_2,Asset_Type_1,2021-10-27,47
Source_5,Region_4,Asset_Type_3,2023-01-18,63
Source_10,Region_1,Asset_Type_3,2023-07-16,95
Source_3,Region_4,Asset_Type_3,2022-11-02,57
Source_8,Region_5,Asset_Type_3,2021-12-08,55
Source_2,Region_4,Asset_Type_1,2023-04-22,31
Source_7,Region_3,Asset_Type_1,2022-09-07,53
Source_8,Region_5,Asset_Type_1,2021-12-03,71
Source_7,Region_2,Asset_Type_3,2023-06-01,43
Source_10,Region_3,Asset_Type_3,2022-03-04,90
Source_8,Region_3,Asset_Type_3,2022-05-03,87
Source_6,Region_4,Asset_Type_1,2023-01-12,36
Source_1,Region_1,Asset_Type_2,2023-05-02,42
Source_10,Region_1,Asset_Type_1,2021-11-02,50
Source_6,Region_4,Asset_Type_2,2023-03-31,11
Source_7,Region_3,Asset_Type_3,2023-05-29,42
Source_10,Region_1,Asset_Type_1,2023-02-26,20
Source_10,Region_3,Asset_Type_3,2022-03-19,18
Source_3,Region_4,Asset_Type_3,2022-11-14,1
Source_2,Region_2,Asset_Type_2,2021-11-06,33
Source_9,Region_4,Asset_Type_2,2022-07-25,29
Source_1,Region_4,Asset_Type_2,2023-07-21,78
Source_7,Region_5,Asset_Type_2,2022-04-28,17
Source_5,Region_5,Asset_Type_3,2023-05-20,38
Source_8,Region_1,Asset_Type_2,2022-04-24,69
Source_1,Region_5,Asset_Type_1,2023-01-21,31
Source_6,Region_2,Asset_Type_3,2022-05-19,17
Source_4,Region_3,Asset_Type_2,2022-03-04,12
Source_1,Region_5,Asset_Type_3,2023-06-25,28
Source_2,Region_2,Asset_Type_3,2023-02-06,81
Source_1,Region_5,Asset_Type_1,2021-11-02,73
Source_10,Region_4,Asset_Type_2,2022-09-12,57
Source_7,Region_3,Asset_Type_2,2022-05-11,68
Source_10,Region_2,Asset_Type_1,2023-07-16,37
Source_10,Region_4,Asset_Type_2,2022-11-12,100
Source_9,Region_3,Asset_Type_3,2023-08-28,13
Source_8,Region_2,Asset_Type_3,2022-10-11,42
Source_3,Region_5,Asset_Type_1,2022-05-11,74
Source_2,Region_1,Asset_Type_3,2022-05-23,14
Source_7,Region_1,Asset_Type_1,2023-02-10,21
Source_3,Region_5,Asset_Type_1,2023-05-09,55
Source_5,Region_1,Asset_Type_2,2022-01-29,86
Source_7,Region_2,Asset_Type_1,2022-05-12,22
Source_6,Region_2,Asset_Type_1,2022-07-04,11
Source_7,Region_5,Asset_Type_3,2022-02-24,48
Source_4,Region_5,Asset_Type_3,2023-07-10,23
Source_7,Region_3,Asset_Type_1,2022-03-14,86
Source_9,Region_2,Asset_Type_1,2023-06-04,93
Source_6,Region_1,Asset_Type_3,2022-03-07,93
Source_3,Region_1,Asset_Type_2,2023-05-05,65
Source_1,Region_3,Asset_Type_2,2022-03-14,16
Source_10,Region_2,Asset_Type_2,2022-11-26,100
Source_1,Region_1,Asset_Type_1,2022-09-06,87
Source_7,Region_2,Asset_Type_3,2023-07-14,56
Source_2,Region_4,Asset_Type_3,2023-08-25,9
Source_5,Region_4,Asset_Type_1,2022-03-15,92
Source_9,Region_1,Asset_Type_2,2023-01-19,68
Source_1,Region_3,Asset_Type_3,2021-11-14,9
Source_2,Region_5,Asset_Type_1,2023-04-18,48
Source_1,Region_5,Asset_Type_1,2021-12-11,55
Source_1,Region_2,Asset_Type_3,2023-03-23,20
Source_5,Region_4,Asset_Type_1,2022-05-01,67
Source_9,Region_1,Asset_Type_2,2022-06-15,88
Source_7,Region_4,Asset_Type_1,2023-06-06,20
Source_7,Region_5,Asset_Type_2,2022-11-17,10
Source_5,Region_1,Asset_Type_1,2021-10-20,74
Source_3,Region_2,Asset_Type_2,2023-06-25,28
Source_8,Region_3,Asset_Type_1,2022-08-23,68
Source_2,Region_2,Asset_Type_1,2022-11-15,52
Source_10,Region_5,Asset_Type_1,2023-07-05,38
Source_4,Region_4,Asset_Type_3,2023-04-05,50
Source_4,Region_2,Asset_Type_2,2023-03-09,37
Source_1,Region_5,Asset_Type_1,2023-08-08,90
Source_7,Region_3,Asset_Type_3,2021-12-09,53
Source_2,Region_5,Asset_Type_1,2022-07-12,99
Source_1,Region_1,Asset_Type_3,2022-10-21,77
Source_10,Region_4,Asset_Type_2,2022-03-29,44
Source_9,Region_1,Asset_Type_2,2022-03-23,93
Source_5,Region_1,Asset_Type_1,2023-04-26,18
Source_2,Region_3,Asset_Type_2,2022-11-23,48
Source_4,Region_5,Asset_Type_2,2023-03-31,64
Source_5,Region_3,Asset_Type_2,2023-03-13,10
Source_6,Region_3,Asset_Type_2,2022-02-01,66
Source_1,Region_4,Asset_Type_2,2023-07-28,23
Source_3,Region_5,Asset_Type_3,2023-03-06,13
Source_6,Region_1,Asset_Type_1,2023-07-13,23
Source_1,Region_3,Asset_Type_2,2022-05-13,51
Source_3,Region_2,Asset_Type_2,2023-07-19,25
Source_9,Region_1,Asset_Type_1,2023-05-13,37
Source_7,Region_3,Asset_Type_3,2022-01-27,59
Source_9,Region_1,Asset_Type_1,2021-10-27,74
Source_1,Region_2,Asset_Type_1,2021-10-14,27
Source_5,Region_5,Asset_Type_3,2022-07-26,72
Source_4,Region_2,Asset_Type_2,2022-02-22,18
Source_1,Region_5,Asset_Type_2,2022-04-29,40
Source_1,Region_4,Asset_Type_3,2023-09-15,80
Source_4,Region_2,Asset_Type_1,2022-05-09,24
Source_10,Region_4,Asset_Type_2,2023-08-20,57
Source_8,Region_5,Asset_Type_2,2023-09-08,84
Source_10,Region_2,Asset_Type_1,2023-03-26,47
Source_6,Region_1,Asset_Type_2,2022-01-31,67
Source_2,Region_3,Asset_Type_3,2022-03-01,10
Source_3,Region_2,Asset_Type_3,2022-09-27,84
Source_3,Region_5,Asset_Type_1,2023-07-11,62
Source_5,Region_1,Asset_Type_1,2022-03-19,26
Source_4,Region_5,Asset_Type_2,2023-09-15,75
Source_5,Region_4,Asset_Type_2,2023-08-31,77
Source_5,Region_3,Asset_Type_2,2022-12-09,9
Source_3,Region_4,Asset_Type_1,2022-05-30,95
Source_3,Region_5,Asset_Type_3,2022-07-12,16
Source_4,Region_2,Asset_Type_1,2023-08-04,17
Source_5,Region_3,Asset_Type_1,2021-12-28,37
Source_7,Region_2,Asset_Type_3,2022-01-24,66
Source_3,Region_3,Asset_Type_3,2022-06-21,94
Source_8,Region_2,Asset_Type_2,2022-08-17,55
Source_6,Region_5,Asset_Type_1,2023-07-27,79
Source_10,Region_3,Asset_Type_1,2023-06-03,93
Source_1,Region_2,Asset_Type_3,2022-09-23,85
Source_1,Region_1,Asset_Type_1,2022-09-28,87
Source_9,Region_4,Asset_Type_1,2023-06-05,99
Source_3,Region_1,Asset_Type_3,2023-07-27,91
Source_5,Region_5,Asset_Type_2,2022-06-17,30
Source_5,Region_1,Asset_Type_2,2022-02-01,79
Source_2,Region_1,Asset_Type_3,2021-12-11,48
Source_3,Region_1,Asset_Type_2,2023-07-05,3
Source_10,Region_4,Asset_Type_3,2022-05-01,82
Source_8,Region_4,Asset_Type_2,2023-07-26,48
Source_4,Region_5,Asset_Type_1,2023-04-14,33
Source_1,Region_5,Asset_Type_2,2021-10-21,70
Source_3,Region_1,Asset_Type_2,2023-02-04,53
Source_8,Region_2,Asset_Type_3,2022-06-20,58
Source_5,Region_4,Asset_Type_3,2022-08-07,58
Source_7,Region_1,Asset_Type_3,2022-06-28,75
Source_3,Region_2,Asset_Type_3,2023-09-02,82
Source_4,Region_2,Asset_Type_2,2022-04-14,7
Source_2,Region_2,Asset_Type_3,2022-05-04,70
Source_6,Region_5,Asset_Type_3,2023-01-14,78
Source_4,Region_4,Asset_Type_1,2022-07-14,32
Source_10,Region_2,Asset_Type_1,2021-12-04,69
Source_6,Region_5,Asset_Type_2,2022-10-14,17
Source_2,Region_4,Asset_Type_3,2022-03-20,97
Source_4,Region_2,Asset_Type_3,2022-06-07,11
Source_5,Region_2,Asset_Type_2,2023-05-17,57
Source_9,Region_5,Asset_Type_2,2022-02-08,67
Source_5,Region_3,Asset_Type_3,2022-09-18,16
Source_4,Region_5,Asset_Type_1,2023-02-10,20
Source_3,Region_2,Asset_Type_3,2023-07-07,52
Source_4,Region_4,Asset_Type_1,2023-08-13,43
Source_8,Region_4,Asset_Type_3,2021-10-18,4
Source_5,Region_1,Asset_Type_2,2022-02-25,72
Source_9,Region_2,Asset_Type_1,2022-01-14,52
Source_9,Region_2,Asset_Type_2,2023-04-18,29
Source_9,Region_1,Asset_Type_3,2021-10-18,69
Source_5,Region_2,Asset_Type_1,2023-06-17,68
Source_5,Region_4,Asset_Type_1,2021-12-23,19
Source_10,Region_5,Asset_Type_2,2022-03-22,80
Source_7,Region_5,Asset_Type_3,2021-12-12,27
Source_2,Region_1,Asset_Type_1,2021-11-03,54
Source_2,Region_3,Asset_Type_1,2022-01-24,28
Source_2,Region_1,Asset_Type_3,2022-08-28,88
Source_8,Region_1,Asset_Type_2,2022-09-26,100
Source_8,Region_1,Asset_Type_1,2023-04-05,83
Source_5,Region_2,Asset_Type_1,2022-03-15,18
Source_3,Region_2,Asset_Type_1,2023-08-02,7
Source_5,Region_5,Asset_Type_2,2023-02-03,89
Source_2,Region_1,Asset_Type_3,2022-03-22,48
Source_2,Region_2,Asset_Type_2,2023-05-10,88
Source_5,Region_1,Asset_Type_1,2023-08-22,98
Source_2,Region_5,Asset_Type_2,2022-08-10,22
Source_10,Region_1,Asset_Type_1,2023-01-22,39
Source_10,Region_5,Asset_Type_1,2022-07-19,35
Source_4,Region_5,Asset_Type_3,2023-07-14,78
Source_6,Region_2,Asset_Type_3,2022-10-14,18
Source_5,Region_4,Asset_Type_2,2023-07-10,63
Source_10,Region_1,Asset_Type_3,2022-03-19,68
Source_2,Region_1,Asset_Type_1,2021-10-28,12
Source_7,Region_5,Asset_Type_3,2021-12-19,1
Source_5,Region_5,Asset_Type_1,2023-02-22,38
Source_3,Region_2,Asset_Type_3,2022-02-15,13
Source_9,Region_3,Asset_Type_3,2022-10-14,83
Source_6,Region_1,Asset_Type_3,2022-11-04,98
Source_3,Region_2,Asset_Type_1,2022-02-28,33
Source_2,Region_1,Asset_Type_3,2023-04-10,36
Source_1,Region_4,Asset_Type_2,2022-12-01,41
Source_10,Region_4,Asset_Type_1,2022-05-20,83
Source_7,Region_2,Asset_Type_3,2023-03-21,53
Source_6,Region_4,Asset_Type_1,2022-06-22,50
Source_10,Region_5,Asset_Type_2,2023-02-07,97
Source_2,Region_2,Asset_Type_2,2022-02-15,100
Source_10,Region_2,Asset_Type_3,2022-08-26,7
Source_6,Region_2,Asset_Type_3,2022-07-28,37
Source_5,Region_2,Asset_Type_3,2023-01-26,40
Source_5,Region_3,Asset_Type_1,2022-05-10,51
Source_10,Region_5,Asset_Type_1,2023-08-16,53
Source_7,Region_5,Asset_Type_3,2023-03-23,62
Source_1,Region_1,Asset_Type_1,2023-06-22,5
Source_5,Region_2,Asset_Type_3,2021-11-28,79
Source_3,Region_3,Asset_Type_2,2022-12-07,62
Source_9,Region_2,Asset_Type_3,2021-10-30,54
Source_6,Region_1,Asset_Type_1,2023-03-04,88
Source_3,Region_2,Asset_Type_3,2022-03-11,89
Source_4,Region_1,Asset_Type_2,2021-11-10,1
Source_1,Region_1,Asset_Type_1,2022-02-27,51
Source_3,Region_1,Asset_Type_2,2023-05-01,55
Source_2,Region_4,Asset_Type_2,2023-06-07,77
Source_10,Region_5,Asset_Type_2,2022-03-01,64
Source_8,Region_2,Asset_Type_2,2022-09-13,67
Source_4,Region_1,Asset_Type_3,2023-08-09,92
Source_1,Region_3,Asset_Type_1,2021-12-29,82
Source_1,Region_5,Asset_Type_3,2023-03-19,14
Source_7,Region_1,Asset_Type_1,2022-02-21,25
Source_10,Region_3,Asset_Type_2,2023-02-02,74
Source_5,Region_5,Asset_Type_2,2021-11-09,11
Source_7,Region_1,Asset_Type_1,2023-02-06,53
Source_8,Region_2,Asset_Type_2,2021-10-04,30
Source_1,Region_3,Asset_Type_3,2022-06-18,27
Source_5,Region_5,Asset_Type_2,2022-07-14,2
Source_5,Region_5,Asset_Type_3,2023-06-24,78
Source_10,Region_5,Asset_Type_3,2023-06-01,85
Source_1,Region_3,Asset_Type_1,2023-03-21,40
Source_8,Region_2,Asset_Type_3,2023-03-05,96
Source_4,Region_1,Asset_Type_3,2022-08-03,28
Source_4,Region_2,Asset_Type_2,2022-12-15,17
Source_6,Region_2,Asset_Type_2,2023-08-09,55
Source_9,Region_2,Asset_Type_2,2023-02-05,32
Source_3,Region_3,Asset_Type_1,2021-11-06,37
Source_2,Region_3,Asset_Type_1,2022-02-05,98
Source_1,Region_2,Asset_Type_3,2023-06-13,91
Source_3,Region_5,Asset_Type_2,2023-03-24,54
Source_8,Region_1,Asset_Type_1,2023-02-04,40
Source_10,Region_1,Asset_Type_3,2023-04-21,59
Source_3,Region_4,Asset_Type_1,2022-05-02,71
Source_1,Region_3,Asset_Type_3,2023-05-13,73
Source_6,Region_3,Asset_Type_1,2022-11-17,40
Source_1,Region_5,Asset_Type_2,2022-08-21,10
Source_5,Region_3,Asset_Type_3,2023-06-07,76
Source_2,Region_1,Asset_Type_1,2023-05-06,60
Source_5,Region_1,Asset_Type_2,2022-11-19,86
Source_1,Region_5,Asset_Type_3,2022-01-10,22
Source_9,Region_1,Asset_Type_2,2023-03-27,83
Source_10,Region_2,Asset_Type_2,2022-02-16,83
Source_1,Region_5,Asset_Type_2,2023-06-22,43
Source_10,Region_1,Asset_Type_3,2023-09-12,88
Source_6,Region_4,Asset_Type_3,2022-09-06,77
Source_10,Region_4,Asset_Type_1,2023-01-12,93
Source_9,Region_4,Asset_Type_1,2022-12-05,18
Source_10,Region_4,Asset_Type_2,2023-07-08,24
Source_1,Region_3,Asset_Type_2,2022-11-03,15
Source_8,Region_4,Asset_Type_1,2023-07-19,7
Source_4,Region_1,Asset_Type_3,2022-09-20,17
Source_6,Region_1,Asset_Type_2,2022-09-19,11
Source_9,Region_1,Asset_Type_2,2022-06-27,1
Source_4,Region_5,Asset_Type_2,2023-08-03,40
Source_2,Region_3,Asset_Type_3,2022-09-24,76
Source_10,Region_4,Asset_Type_1,2023-09-07,1
Source_3,Region_1,Asset_Type_2,2022-10-04,40
Source_1,Region_1,Asset_Type_2,2023-07-29,70
Source_7,Region_5,Asset_Type_2,2023-01-23,10
Source_9,Region_4,Asset_Type_1,2022-04-20,90
Source_6,Region_4,Asset_Type_2,2022-01-09,59
Source_9,Region_5,Asset_Type_1,2022-05-01,35
Source_4,Region_5,Asset_Type_1,2023-09-03,35
Source_1,Region_3,Asset_Type_1,2023-03-26,96
Source_2,Region_4,Asset_Type_1,2022-06-24,35
Source_2,Region_1,Asset_Type_1,2022-11-01,5
Source_10,Region_1,Asset_Type_2,2022-01-27,19
Source_10,Region_4,Asset_Type_3,2022-12-07,33
Source_8,Region_1,Asset_Type_1,2022-07-13,60
Source_6,Region_4,Asset_Type_3,2022-10-10,23
Source_1,Region_1,Asset_Type_2,2023-02-04,9
Source_9,Region_5,Asset_Type_1,2022-10-14,77
Source_8,Region_2,Asset_Type_2,2022-08-02,52
Source_9,Region_4,Asset_Type_3,2022-01-05,53
Source_2,Region_4,Asset_Type_2,2022-08-13,61
Source_3,Region_4,Asset_Type_1,2022-09-02,25
Source_10,Region_4,Asset_Type_3,2022-08-09,6
Source_9,Region_2,Asset_Type_1,2022-12-23,15
Source_4,Region_4,Asset_Type_1,2023-05-04,71
Source_5,Region_4,Asset_Type_2,2023-05-14,69
Source_9,Region_4,Asset_Type_2,2021-12-21,55
Source_9,Region_2,Asset_Type_3,2022-08-12,12
Source_8,Region_5,Asset_Type_2,2023-01-14,28
Source_6,Region_4,Asset_Type_3,2022-02-06,79
Source_9,Region_2,Asset_Type_2,2022-11-15,14
Source_1,Region_3,Asset_Type_2,2021-10-13,11
Source_5,Region_4,Asset_Type_3,2023-05-31,65
Source_3,Region_1,Asset_Type_1,2023-02-11,20
Source_6,Region_4,Asset_Type_3,2022-04-05,6
Source_4,Region_5,Asset_Type_1,2021-12-26,18
Source_3,Region_4,Asset_Type_3,2023-06-25,35
Source_10,Region_4,Asset_Type_1,2022-04-24,44
Source_10,Region_1,Asset_Type_1,2021-10-29,37
Source_2,Region_5,Asset_Type_2,2022-03-03,7
Source_10,Region_1,Asset_Type_1,2022-04-14,6
Source_10,Region_1,Asset_Type_2,2022-11-29,26
Source_5,Region_2,Asset_Type_3,2022-04-27,38
Source_7,Region_3,Asset_Type_3,2022-11-18,99
Source_9,Region_3,Asset_Type_1,2023-09-28,71
Source_1,Region_3,Asset_Type_1,2022-01-03,40
Source_5,Region_3,Asset_Type_1,2022-10-15,76
Source_1,Region_4,Asset_Type_2,2023-04-24,6
Source_2,Region_4,Asset_Type_1,2022-03-30,15
Source_8,Region_1,Asset_Type_1,2022-09-11,25
Source_10,Region_1,Asset_Type_2,2023-03-09,53
Source_9,Region_5,Asset_Type_3,2023-05-18,60
Source_10,Region_3,Asset_Type_2,2023-10-01,58
Source_10,Region_1,Asset_Type_1,2022-02-26,91
Source_7,Region_1,Asset_Type_2,2023-07-15,60
Source_9,Region_2,Asset_Type_1,2023-09-17,52
Source_4,Region_3,Asset_Type_2,2023-09-26,11
Source_7,Region_2,Asset_Type_3,2023-03-16,2
Source_5,Region_5,Asset_Type_2,2022-08-04,14
Source_7,Region_4,Asset_Type_1,2022-03-23,36
Source_4,Region_2,Asset_Type_1,2023-09-04,70
Source_7,Region_3,Asset_Type_1,2021-10-14,14
Source_10,Region_4,Asset_Type_2,2023-07-03,86
Source_2,Region_3,Asset_Type_1,2022-03-13,9
Source_6,Region_1,Asset_Type_2,2022-02-24,25
Source_8,Region_1,Asset_Type_2,2022-08-30,51
Source_6,Region_1,Asset_Type_2,2022-01-15,60
Source_10,Region_4,Asset_Type_2,2023-09-16,27
Source_5,Region_4,Asset_Type_3,2023-01-26,1
Source_10,Region_5,Asset_Type_1,2021-10-30,93
Source_5,Region_5,Asset_Type_3,2023-05-05,75
Source_4,Region_4,Asset_Type_3,2021-12-18,27
Source_4,Region_2,Asset_Type_3,2022-05-29,24
Source_2,Region_1,Asset_Type_1,2022-02-09,30
Source_9,Region_1,Asset_Type_2,2023-06-02,9
Source_7,Region_3,Asset_Type_3,2022-04-07,58
Source_6,Region_2,Asset_Type_1,2022-06-05,100
Source_2,Region_1,Asset_Type_2,2023-02-21,37
Source_6,Region_3,Asset_Type_2,2021-11-25,26
Source_10,Region_3,Asset_Type_3,2022-04-27,1
Source_2,Region_5,Asset_Type_1,2023-03-27,48
Source_5,Region_2,Asset_Type_1,2023-09-24,10
Source_8,Region_2,Asset_Type_2,2021-12-25,21
Source_8,Region_5,Asset_Type_2,2023-08-28,33
Source_2,Region_2,Asset_Type_3,2022-03-05,19
Source_10,Region_5,Asset_Type_2,2021-12-01,91
Source_3,Region_2,Asset_Type_1,2022-08-03,95
Source_7,Region_4,Asset_Type_3,2022-07-14,77
Source_5,Region_4,Asset_Type_1,2022-05-06,39
Source_2,Region_3,Asset_Type_3,2022-06-05,14
Source_9,Region_2,Asset_Type_3,2021-11-14,10
Source_4,Region_5,Asset_Type_2,2023-05-15,90
Source_4,Region_1,Asset_Type_2,2023-07-17,80
Source_7,Region_3,Asset_Type_3,2021-12-09,47
Source_3,Region_4,Asset_Type_2,2022-05-03,91
Source_6,Region_4,Asset_Type_3,2022-12-03,67
Source_2,Region_2,Asset_Type_2,2022-10-15,47
Source_8,Region_1,Asset_Type_2,2023-05-29,45
Source_7,Region_2,Asset_Type_1,2023-05-10,84
Source_9,Region_5,Asset_Type_1,2023-03-11,31
Source_7,Region_2,Asset_Type_1,2023-08-04,6
Source_4,Region_3,Asset_Type_2,2022-01-10,65
Source_5,Region_3,Asset_Type_2,2022-10-07,62
Source_6,Region_5,Asset_Type_3,2023-04-23,36
Source_9,Region_4,Asset_Type_3,2021-10-21,10
Source_10,Region_5,Asset_Type_2,2022-03-28,28
Source_9,Region_5,Asset_Type_1,2023-09-14,94
Source_7,Region_1,Asset_Type_1,2022-04-22,92
Source_10,Region_5,Asset_Type_3,2021-10-24,22
Source_6,Region_2,Asset_Type_1,2021-12-28,39
Source_5,Region_5,Asset_Type_3,2022-10-20,97
Source_9,Region_4,Asset_Type_3,2023-08-18,50
Source_9,Region_5,Asset_Type_1,2022-01-09,100
Source_4,Region_2,Asset_Type_3,2022-07-21,48
Source_2,Region_2,Asset_Type_2,2022-09-16,13
Source_6,Region_5,Asset_Type_2,2023-04-25,20
Source_10,Region_1,Asset_Type_2,2023-01-24,80
Source_3,Region_4,Asset_Type_3,2022-10-06,56
Source_3,Region_5,Asset_Type_2,2023-06-02,77
Source_7,Region_4,Asset_Type_2,2022-12-29,88
Source_9,Region_4,Asset_Type_1,2021-10-09,89
Source_8,Region_3,Asset_Type_1,2022-11-08,93
Source_3,Region_1,Asset_Type_1,2023-03-20,19
Source_1,Region_2,Asset_Type_1,2023-09-20,42
Source_2,Region_5,Asset_Type_3,2022-06-30,99
Source_10,Region_3,Asset_Type_2,2022-01-30,2
Source_4,Region_2,Asset_Type_3,2021-10-25,73
Source_9,Region_3,Asset_Type_3,2023-02-08,14
Source_6,Region_1,Asset_Type_1,2022-02-07,64
Source_1,Region_3,Asset_Type_2,2022-06-01,1
Source_1,Region_2,Asset_Type_3,2023-03-08,57
Source_9,Region_5,Asset_Type_2,2022-06-22,5
Source_5,Region_4,Asset_Type_3,2022-04-01,31
Source_2,Region_1,Asset_Type_1,2022-05-04,90
Source_8,Region_5,Asset_Type_2,2023-01-07,36
Source_7,Region_4,Asset_Type_2,2023-04-15,66
Source_5,Region_2,Asset_Type_2,2022-10-26,72
Source_2,Region_5,Asset_Type_3,2022-04-17,80
Source_4,Region_5,Asset_Type_2,2021-11-24,56
Source_9,Region_3,Asset_Type_3,2022-03-22,25
Source_4,Region_4,Asset_Type_2,2022-11-27,41
Source_9,Region_3,Asset_Type_1,2022-10-16,98
Source_9,Region_2,Asset_Type_1,2022-10-29,19
Source_6,Region_4,Asset_Type_1,2023-05-20,9
Source_4,Region_3,Asset_Type_2,2023-06-21,89
Source_5,Region_4,Asset_Type_3,2021-10-27,50
Source_1,Region_3,Asset_Type_2,2022-09-20,89
Source_8,Region_1,Asset_Type_1,2022-09-13,37
Source_4,Region_3,Asset_Type_2,2023-03-15,61
Source_4,Region_1,Asset_Type_3,2022-10-31,92
Source_1,Region_2,Asset_Type_3,2022-02-26,13
Source_2,Region_5,Asset_Type_3,2023-09-02,65
Source_5,Region_2,Asset_Type_2,2022-02-01,23
Source_2,Region_4,Asset_Type_1,2022-07-10,69
Source_9,Region_3,Asset_Type_1,2021-12-21,88
Source_6,Region_4,Asset_Type_2,2023-07-30,38
Source_9,Region_5,Asset_Type_2,2022-03-29,69
Source_9,Region_2,Asset_Type_3,2023-09-03,34
Source_4,Region_3,Asset_Type_3,2022-08-28,13
Source_2,Region_5,Asset_Type_2,2023-03-04,91
Source_1,Region_3,Asset_Type_3,2022-12-11,38
Source_5,Region_1,Asset_Type_3,2023-09-14,65
Source_4,Region_2,Asset_Type_1,2022-06-05,49
